file,0.00-1.00,1.00-2.00,2.00-3.00,3.00-4.00,4.00-5.00,5.00-6.00,6.00-7.00,7.00-8.00,8.00-9.00,9.00-10.00,10.00-(11.00),total_time
iperf3_result_20231019181133.txt,2.06Mbits/sec,2.00Mbits/sec,2.05Mbits/sec,2.57Mbits/sec,2.14Mbits/sec,2.04Mbits/sec,2.00Mbits/sec,2.06Mbits/sec,1.99Mbits/sec,2.04Mbits/sec,1.26Mbits/sec,10.07
iperf3_result_20231019180826.txt,3.61Mbits/sec,3.88Mbits/sec,3.85Mbits/sec,3.88Mbits/sec,3.92Mbits/sec,7.98Mbits/sec,3.88Mbits/sec,3.94Mbits/sec,3.88Mbits/sec,3.85Mbits/sec,3.55Mbits/sec,10.05
iperf3_result_20231019180601.txt,29.1Mbits/sec,47.6Mbits/sec,47.9Mbits/sec,47.6Mbits/sec,48.0Mbits/sec,48.1Mbits/sec,48.0Mbits/sec,47.6Mbits/sec,47.5Mbits/sec,48.4Mbits/sec,36.3Mbits/sec,10.09
iperf3_result_20231019181245.txt,1.85Mbits/sec,1.95Mbits/sec,2.04Mbits/sec,2.73Mbits/sec,1.98Mbits/sec,1.99Mbits/sec,2.04Mbits/sec,2.04Mbits/sec,2.04Mbits/sec,1.98Mbits/sec,2.44Mbits/sec,10.06
iperf3_result_20231019183644.txt,1.83Mbits/sec,2.04Mbits/sec,2.04Mbits/sec,1.96Mbits/sec,14.2Mbits/sec,4.02Mbits/sec,3.71Mbits/sec,3.52Mbits/sec,3.49Mbits/sec,3.79Mbits/sec,2.41Mbits/sec,10.06
iperf3_result_20231019181051.txt,2.15Mbits/sec,2.06Mbits/sec,2.03Mbits/sec,2.40Mbits/sec,2.25Mbits/sec,2.04Mbits/sec,2.02Mbits/sec,2.04Mbits/sec,2.04Mbits/sec,1.99Mbits/sec,2.44Mbits/sec,10.05
iperf3_result_20231019183726.txt,1.81Mbits/sec,2.03Mbits/sec,2.04Mbits/sec,4.45Mbits/sec,3.61Mbits/sec,2.04Mbits/sec,2.04Mbits/sec,1.98Mbits/sec,2.04Mbits/sec,2.04Mbits/sec,1.71Mbits/sec,10.05
iperf3_result_20231019183900.txt,1.81Mbits/sec,2.09Mbits/sec,4.04Mbits/sec,2.02Mbits/sec,1.97Mbits/sec,2.09Mbits/sec,2.04Mbits/sec,1.99Mbits/sec,1.98Mbits/sec,2.04Mbits/sec,2.02Mbits/sec,10.06
iperf3_result_20231019180428.txt,36.8Mbits/sec,48.1Mbits/sec,47.8Mbits/sec,47.7Mbits/sec,48.2Mbits/sec,47.4Mbits/sec,48.0Mbits/sec,47.7Mbits/sec,47.9Mbits/sec,47.2Mbits/sec,55.6Mbits/sec,10.05
iperf3_result_20231019183634.txt,1.83Mbits/sec,1.98Mbits/sec,2.04Mbits/sec,2.04Mbits/sec,3.86Mbits/sec,1.97Mbits/sec,2.04Mbits/sec,2.04Mbits/sec,1.99Mbits/sec,2.04Mbits/sec,1.60Mbits/sec,10.06
iperf3_result_20231019181235.txt,1.90Mbits/sec,2.00Mbits/sec,2.04Mbits/sec,2.71Mbits/sec,2.02Mbits/sec,2.04Mbits/sec,2.04Mbits/sec,1.99Mbits/sec,2.04Mbits/sec,2.04Mbits/sec,855Kbits/sec,10.05
iperf3_result_20231019184013.txt,1.76Mbits/sec,4.27Mbits/sec,2.04Mbits/sec,1.99Mbits/sec,2.04Mbits/sec,1.99Mbits/sec,2.04Mbits/sec,2.04Mbits/sec,2.03Mbits/sec,2.04Mbits/sec,1.80Mbits/sec,10.06
iperf3_result_20231019181143.txt,2.00Mbits/sec,2.04Mbits/sec,1.99Mbits/sec,2.65Mbits/sec,2.04Mbits/sec,2.02Mbits/sec,1.99Mbits/sec,2.03Mbits/sec,2.03Mbits/sec,2.03Mbits/sec,1.79Mbits/sec,10.06
iperf3_result_20231019180857.txt,3.43Mbits/sec,3.94Mbits/sec,3.83Mbits/sec,3.88Mbits/sec,6.34Mbits/sec,3.88Mbits/sec,3.88Mbits/sec,3.89Mbits/sec,3.93Mbits/sec,3.89Mbits/sec,2.46Mbits/sec,10.04
iperf3_result_20231019180316.txt,22.0Mbits/sec,27.7Mbits/sec,32.8Mbits/sec,36.2Mbits/sec,43.4Mbits/sec,46.4Mbits/sec,48.1Mbits/sec,48.1Mbits/sec,48.5Mbits/sec,46.6Mbits/sec,59.0Mbits/sec,10.05
iperf3_result_20231019181020.txt,3.46Mbits/sec,3.86Mbits/sec,3.92Mbits/sec,4.54Mbits/sec,7.04Mbits/sec,3.94Mbits/sec,3.83Mbits/sec,3.93Mbits/sec,3.89Mbits/sec,3.79Mbits/sec,3.73Mbits/sec,10.04
iperf3_result_20231019183623.txt,1.81Mbits/sec,2.07Mbits/sec,1.95Mbits/sec,2.04Mbits/sec,4.45Mbits/sec,2.04Mbits/sec,1.95Mbits/sec,2.09Mbits/sec,1.99Mbits/sec,2.04Mbits/sec,2.21Mbits/sec,10.04
iperf3_result_20231019183757.txt,1.81Mbits/sec,2.03Mbits/sec,2.04Mbits/sec,4.62Mbits/sec,1.97Mbits/sec,2.06Mbits/sec,1.99Mbits/sec,2.04Mbits/sec,2.00Mbits/sec,2.02Mbits/sec,2.88Mbits/sec,10.05
iperf3_result_20231019180713.txt,33.9Mbits/sec,48.3Mbits/sec,47.8Mbits/sec,47.3Mbits/sec,47.8Mbits/sec,48.5Mbits/sec,47.6Mbits/sec,47.6Mbits/sec,47.8Mbits/sec,47.8Mbits/sec,57.1Mbits/sec,10.07
