file,0.00-1.00,1.00-2.00,2.00-3.00,3.00-4.00,4.00-5.00,5.00-6.00,6.00-7.00,7.00-8.00,8.00-9.00,9.00-10.00,10.00-(11.00),total_time
iperf3_result_20231019174249.txt,22.4Mbits/sec,35.8Mbits/sec,24.0Mbits/sec,26.0Mbits/sec,23.5Mbits/sec,25.0Mbits/sec,23.1Mbits/sec,24.5Mbits/sec,23.0Mbits/sec,21.9Mbits/sec,29.0Mbits/sec,10.08
iperf3_result_20231019174711.txt,31.8Mbits/sec,28.7Mbits/sec,22.2Mbits/sec,25.1Mbits/sec,24.8Mbits/sec,37.2Mbits/sec,43.0Mbits/sec,25.9Mbits/sec,22.5Mbits/sec,23.1Mbits/sec,24.6Mbits/sec,10.09
iperf3_result_20231019173718.txt,87.5Mbits/sec,91.3Mbits/sec,84.5Mbits/sec,84.6Mbits/sec,85.8Mbits/sec,88.1Mbits/sec,85.5Mbits/sec,89.3Mbits/sec,89.5Mbits/sec,93.2Mbits/sec,95.6Mbits/sec,10.10
iperf3_result_20231019174700.txt,24.1Mbits/sec,24.6Mbits/sec,24.7Mbits/sec,23.7Mbits/sec,23.2Mbits/sec,38.1Mbits/sec,43.2Mbits/sec,34.1Mbits/sec,34.8Mbits/sec,39.1Mbits/sec,43.4Mbits/sec,10.72
iperf3_result_20231019174649.txt,29.9Mbits/sec,20.8Mbits/sec,23.7Mbits/sec,24.6Mbits/sec,23.4Mbits/sec,38.3Mbits/sec,44.7Mbits/sec,45.7Mbits/sec,38.4Mbits/sec,42.4Mbits/sec,43.5Mbits/sec,10.53
iperf3_result_20231019173708.txt,87.3Mbits/sec,93.2Mbits/sec,90.9Mbits/sec,95.0Mbits/sec,93.6Mbits/sec,94.4Mbits/sec,90.3Mbits/sec,92.0Mbits/sec,83.3Mbits/sec,83.1Mbits/sec,80.3Mbits/sec,10.06
iperf3_result_20231019174503.txt,38.4Mbits/sec,24.4Mbits/sec,22.1Mbits/sec,25.1Mbits/sec,24.2Mbits/sec,23.4Mbits/sec,22.6Mbits/sec,23.4Mbits/sec,23.9Mbits/sec,23.5Mbits/sec,27.4Mbits/sec,10.08
iperf3_result_20231019174259.txt,23.4Mbits/sec,37.5Mbits/sec,29.7Mbits/sec,24.8Mbits/sec,23.1Mbits/sec,24.0Mbits/sec,24.5Mbits/sec,20.3Mbits/sec,18.3Mbits/sec,23.4Mbits/sec,25.0Mbits/sec,10.05
iperf3_result_20231019175151.txt,38.2Mbits/sec,50.3Mbits/sec,47.1Mbits/sec,46.8Mbits/sec,48.2Mbits/sec,51.3Mbits/sec,49.9Mbits/sec,47.6Mbits/sec,49.5Mbits/sec,42.0Mbits/sec,47.7Mbits/sec,10.09
iperf3_result_20231019173911.txt,27.0Mbits/sec,50.2Mbits/sec,43.6Mbits/sec,24.4Mbits/sec,24.3Mbits/sec,23.7Mbits/sec,24.7Mbits/sec,25.9Mbits/sec,25.0Mbits/sec,22.0Mbits/sec,26.4Mbits/sec,10.08
iperf3_result_20231019174105.txt,23.0Mbits/sec,36.4Mbits/sec,35.2Mbits/sec,24.6Mbits/sec,23.1Mbits/sec,23.2Mbits/sec,23.1Mbits/sec,23.0Mbits/sec,24.5Mbits/sec,24.1Mbits/sec,23.5Mbits/sec,10.09
iperf3_result_20231019175019.txt,45.1Mbits/sec,39.5Mbits/sec,43.8Mbits/sec,42.9Mbits/sec,42.8Mbits/sec,46.4Mbits/sec,39.5Mbits/sec,43.5Mbits/sec,46.7Mbits/sec,43.5Mbits/sec,40.7Mbits/sec,10.09
iperf3_result_20231019175232.txt,49.5Mbits/sec,51.6Mbits/sec,49.9Mbits/sec,49.9Mbits/sec,47.8Mbits/sec,46.7Mbits/sec,47.7Mbits/sec,49.4Mbits/sec,48.3Mbits/sec,50.0Mbits/sec,76.4Mbits/sec,10.08
iperf3_result_20231019174845.txt,32.4Mbits/sec,24.3Mbits/sec,24.4Mbits/sec,24.0Mbits/sec,23.3Mbits/sec,37.9Mbits/sec,29.1Mbits/sec,35.5Mbits/sec,35.3Mbits/sec,29.1Mbits/sec,22.3Mbits/sec,10.09
iperf3_result_20231019174514.txt,39.8Mbits/sec,26.4Mbits/sec,26.2Mbits/sec,24.1Mbits/sec,22.3Mbits/sec,23.2Mbits/sec,23.5Mbits/sec,24.6Mbits/sec,24.7Mbits/sec,23.4Mbits/sec,24.5Mbits/sec,10.07
iperf3_result_20231019174003.txt,23.6Mbits/sec,30.7Mbits/sec,37.3Mbits/sec,25.8Mbits/sec,27.0Mbits/sec,25.4Mbits/sec,21.9Mbits/sec,24.3Mbits/sec,24.2Mbits/sec,23.3Mbits/sec,23.8Mbits/sec,10.11
iperf3_result_20231019174639.txt,29.4Mbits/sec,24.6Mbits/sec,24.0Mbits/sec,23.3Mbits/sec,22.9Mbits/sec,26.8Mbits/sec,16.6Mbits/sec,16.3Mbits/sec,20.1Mbits/sec,18.3Mbits/sec,20.2Mbits/sec,10.22
iperf3_result_20231019174412.txt,35.0Mbits/sec,28.2Mbits/sec,24.4Mbits/sec,23.9Mbits/sec,25.7Mbits/sec,22.3Mbits/sec,23.8Mbits/sec,23.8Mbits/sec,22.5Mbits/sec,24.0Mbits/sec,15.8Mbits/sec,10.05
iperf3_result_20231019174823.txt,33.3Mbits/sec,27.6Mbits/sec,22.0Mbits/sec,23.7Mbits/sec,23.0Mbits/sec,37.5Mbits/sec,31.7Mbits/sec,27.2Mbits/sec,38.0Mbits/sec,36.6Mbits/sec,44.9Mbits/sec,10.72
iperf3_result_20231019174228.txt,23.2Mbits/sec,45.7Mbits/sec,25.1Mbits/sec,26.0Mbits/sec,23.9Mbits/sec,25.3Mbits/sec,22.7Mbits/sec,24.6Mbits/sec,23.3Mbits/sec,23.7Mbits/sec,27.8Mbits/sec,10.08
iperf3_result_20231019175120.txt,50.0Mbits/sec,51.0Mbits/sec,49.4Mbits/sec,51.4Mbits/sec,50.8Mbits/sec,50.4Mbits/sec,44.6Mbits/sec,47.6Mbits/sec,48.5Mbits/sec,49.0Mbits/sec,22.8Mbits/sec,10.33
iperf3_result_20231019174606.txt,35.3Mbits/sec,27.0Mbits/sec,22.4Mbits/sec,23.1Mbits/sec,24.9Mbits/sec,36.4Mbits/sec,44.3Mbits/sec,44.1Mbits/sec,43.2Mbits/sec,38.2Mbits/sec,39.8Mbits/sec,10.53
iperf3_result_20231019173627.txt,95.0Mbits/sec,92.7Mbits/sec,81.7Mbits/sec,86.1Mbits/sec,97.7Mbits/sec,93.3Mbits/sec,93.9Mbits/sec,93.2Mbits/sec,95.3Mbits/sec,96.1Mbits/sec,101Mbits/sec,10.06
iperf3_result_20231019174834.txt,33.8Mbits/sec,26.0Mbits/sec,26.6Mbits/sec,24.6Mbits/sec,22.8Mbits/sec,22.9Mbits/sec,40.0Mbits/sec,37.5Mbits/sec,28.3Mbits/sec,30.5Mbits/sec,36.8Mbits/sec,10.42
iperf3_result_20231019174217.txt,23.1Mbits/sec,36.0Mbits/sec,27.5Mbits/sec,27.0Mbits/sec,24.1Mbits/sec,21.0Mbits/sec,22.0Mbits/sec,23.3Mbits/sec,23.9Mbits/sec,24.2Mbits/sec,20.9Mbits/sec,10.10
iperf3_result_20231019175131.txt,45.6Mbits/sec,44.8Mbits/sec,48.0Mbits/sec,48.5Mbits/sec,49.9Mbits/sec,48.8Mbits/sec,46.2Mbits/sec,48.4Mbits/sec,48.2Mbits/sec,48.6Mbits/sec,48.4Mbits/sec,10.08
iperf3_result_20231019174207.txt,21.4Mbits/sec,33.5Mbits/sec,28.6Mbits/sec,23.5Mbits/sec,21.0Mbits/sec,20.4Mbits/sec,24.0Mbits/sec,22.5Mbits/sec,24.2Mbits/sec,23.6Mbits/sec,20.6Mbits/sec,10.08
iperf3_result_20231019174617.txt,27.6Mbits/sec,22.5Mbits/sec,23.4Mbits/sec,22.7Mbits/sec,23.4Mbits/sec,36.6Mbits/sec,38.8Mbits/sec,38.4Mbits/sec,41.1Mbits/sec,40.4Mbits/sec,45.6Mbits/sec,10.58
iperf3_result_20231019174401.txt,34.1Mbits/sec,34.7Mbits/sec,28.9Mbits/sec,29.3Mbits/sec,24.2Mbits/sec,24.0Mbits/sec,25.0Mbits/sec,24.6Mbits/sec,24.9Mbits/sec,25.4Mbits/sec,25.5Mbits/sec,10.09
iperf3_result_20231019173637.txt,91.2Mbits/sec,93.7Mbits/sec,94.6Mbits/sec,91.2Mbits/sec,88.7Mbits/sec,93.1Mbits/sec,94.9Mbits/sec,64.7Mbits/sec,72.2Mbits/sec,65.2Mbits/sec,58.5Mbits/sec,10.07
iperf3_result_20231019173557.txt,91.0Mbits/sec,85.6Mbits/sec,89.6Mbits/sec,74.8Mbits/sec,89.0Mbits/sec,90.2Mbits/sec,85.7Mbits/sec,84.5Mbits/sec,89.7Mbits/sec,90.4Mbits/sec,92.4Mbits/sec,10.08
